id_abonne,ville,age,abonnement,duree_utilisation_mois,montant
8135,Marrakech,54,Premium,44,734.16
8136,Tetouan,41,Basic,21,358.37
8137,Tetouan,62,Famille,47,507.39
8138,Meknes,23,Famille,20,242.65
8139,Fes,60,Premium,14,335.72
8140,Tanger,31,Premium,16,526.76
8141,Rabat,22,Premium,32,383.13
8142,Meknes,27,Famille,11,96.66
8143,Agadir,50,Basic,47,796.86
8144,Oujda,55,Premium,29,660.47
8145,Oujda,29,Premium,13,238.49
8146,Rabat,44,Famille,57,834.44
8147,Tetouan,18,Premium,21,64.74
8148,Meknes,66,Premium,15,784.31
8149,Meknes,59,Premium,18,810.77
8150,Casablanca,68,Basic,2,333.85
8151,Tetouan,67,Famille,17,640.12
8152,Tanger,35,Standard,8,923.78
8153,Casablanca,24,Basic,33,567.41
8154,Meknes,44,Basic,14,960.42
8155,Meknes,33,Premium,29,971.57
8156,Tanger,31,Premium,51,526.66
8157,Rabat,24,Basic,21,729.81
8158,Casablanca,72,Standard,20,484.15
8159,Oujda,21,Basic,56,977.8
8160,Oujda,36,Standard,25,227.01
8161,Tanger,38,Premium,27,988.69
8162,Casablanca,29,Basic,54,267.99
8163,Agadir,68,Famille,40,722.74
8164,Fes,27,Standard,37,319.27
8165,Tetouan,71,Basic,49,471.58
8166,Agadir,32,Premium,25,412.87
8167,Casablanca,69,Premium,54,928.87
8168,Tetouan,61,Basic,47,677.89
8169,Oujda,21,Standard,60,591.15
8170,Rabat,21,Famille,37,994.45
8171,Tanger,24,Famille,13,369.43
8172,Rabat,34,Basic,48,217.46
8173,Fes,28,Premium,41,150.36
8174,Tanger,43,Basic,25,537.87
8175,Meknes,39,Famille,17,680.23
8176,Rabat,51,Premium,18,164.75
8177,Marrakech,61,Standard,28,421.46
8178,Casablanca,26,Premium,39,809.12
8179,Rabat,39,Famille,45,770.07
8180,Tanger,53,Basic,29,663.46
8181,Rabat,60,Premium,47,498.77
8182,Fes,54,Basic,46,361.73
8183,Agadir,55,Standard,11,130.36
8184,Meknes,73,Basic,42,700.3
8185,Agadir,28,Premium,33,156.26
8186,Rabat,36,Basic,49,128.89
8187,Kenitra,41,Famille,58,597.38
8188,Marrakech,55,Basic,19,860.98
8189,Oujda,38,Standard,1,909.48
8190,Fes,70,Basic,7,476.71
8191,Casablanca,27,Basic,40,906.06
8192,Agadir,62,Premium,28,636.36
8193,Kenitra,50,Famille,26,394.79
8194,Agadir,52,Basic,45,564.34
8195,Tetouan,29,Basic,16,677.97
8196,Tetouan,74,Premium,39,953.06
8197,Oujda,37,Premium,45,656.3
8198,Rabat,38,Standard,51,191.06
8199,Rabat,53,Basic,58,139.35
8200,Marrakech,21,Premium,57,179.52
8201,Rabat,40,Famille,54,882.93
8202,Fes,74,Standard,19,222.88
8203,Agadir,63,Basic,47,168.12
8204,Agadir,43,Standard,26,501.78
8205,Rabat,58,Standard,50,199.19
8206,Fes,38,Standard,60,842.28
8207,Agadir,28,Standard,35,451.72
8208,Casablanca,70,Famille,31,414.62
8209,Agadir,67,Standard,40,921.78
8210,Marrakech,59,Famille,41,719.78
8211,Oujda,63,Famille,59,495.28
8212,Casablanca,52,Famille,32,869.1
8213,Rabat,20,Famille,42,370.14
8214,Agadir,71,Basic,2,278.05
8215,Marrakech,62,Basic,57,800.81
8216,Rabat,19,Famille,59,186.41
8217,Tetouan,69,Standard,23,311.68
8218,Oujda,40,Premium,57,110.49
8219,Kenitra,55,Standard,38,217.99
8220,Oujda,66,Standard,38,572.36
8221,Fes,32,Basic,52,572.77
8222,Kenitra,54,Standard,59,411.26
8223,Marrakech,60,Standard,50,841.49
8224,Kenitra,59,Famille,34,69.27
8225,Casablanca,35,Standard,42,881.58
8226,Tanger,75,Famille,50,666.92
8227,Rabat,51,Premium,38,272.5
8228,Rabat,64,Famille,44,598.67
8229,Fes,61,Basic,42,230.61
8230,Marrakech,37,Famille,47,103.18
8231,Casablanca,70,Famille,55,995.83
8232,Casablanca,49,Famille,24,54.82
8233,Kenitra,53,Premium,37,317.42
8234,Meknes,57,Famille,13,792.13
8235,Tetouan,42,Famille,46,959.28
8236,Fes,67,Basic,16,568.49
8237,Casablanca,69,Premium,59,598.86
8238,Rabat,57,Premium,36,314.5
8239,Tanger,35,Standard,11,904.21
8240,Meknes,39,Premium,7,235.34
8241,Marrakech,63,Basic,48,360.04
8242,Rabat,40,Premium,7,601.74
8243,Marrakech,60,Premium,8,923.68
8244,Rabat,19,Famille,32,342.19
8245,Rabat,61,Standard,56,815.35
8246,Oujda,32,Famille,49,386.71
8247,Meknes,18,Premium,47,77.92
8248,Rabat,49,Standard,32,887.76
8249,Fes,27,Standard,17,176.59
8250,Tetouan,71,Famille,56,961.51
8251,Casablanca,63,Standard,57,957.05
8252,Fes,31,Basic,9,539.16
8253,Tetouan,22,Standard,23,946.31
8254,Agadir,61,Famille,48,696.89
8255,Tanger,74,Standard,53,163.0
8256,Fes,46,Premium,38,450.96
8257,Tetouan,75,Standard,5,132.3
8258,Meknes,71,Standard,16,990.01
8259,Rabat,75,Basic,35,527.68
8260,Fes,33,Basic,53,459.39
8261,Tanger,68,Premium,44,838.0
8262,Casablanca,33,Basic,33,810.11
8263,Marrakech,63,Famille,20,568.78
8264,Tanger,63,Basic,44,84.56
8265,Casablanca,26,Basic,33,194.41
8266,Rabat,63,Premium,2,565.77
8267,Tetouan,20,Standard,34,297.7
8268,Oujda,22,Famille,41,571.65
8269,Kenitra,46,Standard,12,770.51
8270,Agadir,54,Famille,56,918.02
8271,Casablanca,31,Standard,2,315.1
8272,Agadir,60,Famille,17,251.39
8273,Marrakech,37,Premium,9,148.25
8274,Oujda,41,Basic,56,91.74
8275,Casablanca,36,Famille,1,111.35
8276,Agadir,25,Standard,8,271.69
8277,Tanger,39,Famille,37,337.29
8278,Casablanca,64,Famille,49,975.98
8279,Fes,61,Standard,44,269.42
8280,Tanger,45,Famille,9,673.09
8281,Tetouan,42,Basic,46,545.6
8282,Meknes,75,Famille,46,575.04
8283,Tetouan,49,Famille,31,747.77
8284,Tanger,73,Basic,14,524.1
8285,Tetouan,60,Basic,9,799.34
8286,Meknes,52,Basic,35,971.41
8287,Marrakech,57,Famille,42,653.07
8288,Fes,20,Premium,33,501.72
8289,Casablanca,35,Premium,8,606.58
8290,Tanger,39,Famille,60,533.32
8291,Rabat,59,Famille,54,736.98
8292,Agadir,25,Basic,32,962.75
8293,Meknes,60,Famille,50,345.11
8294,Casablanca,33,Basic,23,881.55
8295,Tanger,50,Premium,40,232.07
8296,Meknes,24,Premium,16,677.59
8297,Fes,20,Premium,58,313.98
8298,Agadir,56,Standard,50,272.76
8299,Fes,46,Basic,44,584.36
8300,Agadir,19,Famille,15,539.73
8301,Oujda,75,Famille,1,182.26
8302,Casablanca,65,Famille,41,119.97
8303,Tanger,30,Famille,36,672.89
8304,Fes,21,Premium,23,697.32
8305,Tanger,64,Premium,49,257.09
8306,Tanger,35,Premium,60,770.36
8307,Casablanca,46,Famille,30,493.58
8308,Kenitra,73,Standard,42,729.02
8309,Fes,69,Basic,49,927.74
8310,Casablanca,47,Standard,44,681.78
8311,Agadir,19,Premium,32,770.82
8312,Rabat,25,Standard,19,431.41
8313,Tetouan,41,Famille,35,707.21
8314,Agadir,24,Basic,45,985.29
8315,Kenitra,45,Famille,31,126.73
8316,Oujda,34,Premium,10,960.93
8317,Fes,67,Premium,20,831.54
8318,Tetouan,21,Premium,37,570.18
8319,Tetouan,23,Basic,52,63.89
8320,Rabat,50,Famille,30,788.66
8321,Marrakech,33,Standard,21,489.08
8322,Casablanca,62,Premium,43,328.07
8323,Casablanca,47,Standard,9,341.56
8324,Oujda,60,Famille,50,552.61
8325,Meknes,73,Famille,43,896.54
8326,Meknes,69,Basic,49,252.1
8327,Casablanca,34,Standard,33,982.48
8328,Tetouan,46,Standard,17,432.75
8329,Meknes,28,Premium,30,70.21
8330,Kenitra,25,Basic,60,937.15
8331,Marrakech,21,Basic,33,453.7
8332,Agadir,33,Standard,16,128.55
8333,Agadir,40,Famille,53,402.01
8334,Kenitra,68,Basic,11,489.53
8335,Meknes,23,Famille,4,69.5
8336,Agadir,33,Famille,18,236.92
8337,Fes,40,Famille,52,697.5
8338,Agadir,19,Premium,14,409.95
8339,Tanger,23,Standard,14,166.3
8340,Tanger,34,Basic,41,112.14
8341,Meknes,71,Basic,41,179.63
8342,Oujda,18,Famille,7,284.45
8343,Oujda,59,Standard,4,793.86
8344,Tanger,73,Standard,12,120.62
8345,Agadir,34,Standard,42,870.38
8346,Tetouan,59,Standard,48,765.41
8347,Marrakech,53,Premium,43,178.28
8348,Oujda,25,Basic,54,437.89
8349,Tanger,60,Premium,18,746.83
8350,Oujda,68,Basic,35,310.45
8351,Tanger,38,Standard,29,774.03
8352,Tanger,52,Standard,26,552.47
8353,Meknes,41,Basic,35,150.14
8354,Meknes,55,Premium,3,222.82
8355,Marrakech,26,Standard,23,576.4
8356,Meknes,32,Premium,33,102.17
8357,Marrakech,60,Premium,57,661.6
8358,Kenitra,51,Basic,22,75.62
8359,Tetouan,38,Basic,56,521.22
8360,Kenitra,23,Famille,52,250.23
8361,Agadir,68,Premium,59,173.93
8362,Fes,35,Famille,32,513.22
8363,Agadir,36,Premium,37,419.99
8364,Meknes,33,Basic,20,454.78
8365,Casablanca,21,Famille,1,416.21
8366,Kenitra,73,Standard,25,331.77
8367,Oujda,26,Famille,24,814.92
8368,Marrakech,49,Famille,38,265.48
8369,Kenitra,40,Premium,42,813.24
8370,Casablanca,55,Basic,9,164.22
8371,Agadir,19,Famille,11,865.72
8372,Agadir,69,Premium,47,237.21
8373,Oujda,20,Basic,49,461.43
8374,Meknes,71,Standard,10,849.29
8375,Agadir,47,Basic,29,584.48
8376,Oujda,26,Premium,43,940.17
8377,Rabat,63,Famille,19,240.23
8378,Oujda,67,Basic,14,174.11
8379,Casablanca,59,Standard,48,695.38
8380,Meknes,37,Standard,44,651.89
8381,Kenitra,51,Premium,18,939.94
8382,Tetouan,53,Premium,10,700.4
8383,Marrakech,45,Basic,51,857.61
8384,Meknes,34,Famille,47,298.44
8385,Agadir,56,Premium,46,641.02
8386,Tetouan,64,Basic,12,475.19
8387,Marrakech,64,Basic,32,723.15
8388,Agadir,61,Standard,29,741.88
8389,Kenitra,32,Standard,55,186.81
8390,Agadir,75,Basic,11,251.61
8391,Marrakech,43,Standard,31,417.09
8392,Tetouan,44,Premium,46,77.88
8393,Agadir,20,Premium,47,925.86
8394,Tanger,60,Premium,7,125.73
8395,Kenitra,42,Standard,33,124.48
8396,Rabat,19,Premium,1,939.84
8397,Fes,52,Standard,3,501.99
8398,Agadir,61,Premium,38,387.68
8399,Kenitra,63,Standard,29,789.85
8400,Oujda,49,Famille,51,308.26
8401,Marrakech,57,Standard,21,713.25
8402,Marrakech,66,Standard,53,655.81
8403,Tetouan,30,Standard,46,467.44
8404,Marrakech,56,Famille,50,757.87
8405,Fes,23,Premium,8,88.01
8406,Fes,42,Basic,32,467.97
8407,Fes,22,Premium,13,898.33
8408,Agadir,62,Famille,57,589.79
8409,Oujda,68,Premium,14,879.86
8410,Rabat,41,Premium,31,285.2
8411,Casablanca,40,Standard,1,581.3
8412,Kenitra,30,Basic,36,479.52
8413,Casablanca,60,Premium,4,501.49
8414,Marrakech,71,Standard,30,475.83
8415,Marrakech,24,Standard,40,501.52
8416,Marrakech,74,Premium,6,753.97
8417,Kenitra,39,Basic,58,978.77
8418,Fes,61,Famille,43,915.83
8419,Tanger,56,Basic,34,190.91
8420,Kenitra,63,Basic,1,626.12
8421,Tetouan,27,Standard,2,581.74
8422,Tetouan,23,Standard,49,164.18
8423,Meknes,72,Premium,23,219.99
8424,Meknes,59,Premium,37,441.85
8425,Casablanca,26,Standard,14,120.62
8426,Tanger,69,Famille,23,158.24
8427,Tanger,46,Basic,13,207.98
8428,Casablanca,70,Basic,51,461.25
8429,Casablanca,74,Premium,5,490.61
8430,Casablanca,28,Premium,8,948.48
8431,Casablanca,21,Famille,33,643.01
8432,Oujda,49,Premium,34,714.63
8433,Tetouan,38,Premium,44,563.15
8434,Casablanca,55,Premium,37,764.4
8435,Agadir,39,Basic,19,636.68
8436,Tetouan,29,Standard,26,440.69
8437,Agadir,61,Famille,9,472.05
8438,Kenitra,45,Premium,7,562.17
8439,Rabat,36,Standard,3,342.04
8440,Marrakech,59,Premium,49,678.02
8441,Casablanca,61,Premium,59,430.3
8442,Rabat,49,Famille,17,678.28
8443,Agadir,56,Standard,55,594.29
8444,Agadir,24,Famille,51,883.88
8445,Oujda,46,Premium,3,468.54
8446,Kenitra,61,Famille,37,534.21
8447,Tanger,52,Premium,29,306.2
8448,Rabat,66,Basic,4,424.53
8449,Oujda,47,Standard,28,324.21
8450,Rabat,50,Famille,40,273.34
8451,Meknes,46,Premium,14,480.79
8452,Casablanca,22,Standard,18,595.24
8453,Rabat,45,Premium,23,691.0
8454,Meknes,51,Standard,60,898.16
8455,Marrakech,46,Basic,18,467.38
8456,Agadir,20,Famille,41,608.72
8457,Oujda,40,Basic,52,532.51
8458,Tetouan,41,Famille,51,599.91
8459,Oujda,75,Standard,49,96.67
8460,Marrakech,60,Standard,31,954.19
8461,Tanger,67,Famille,8,182.93
8462,Oujda,75,Famille,12,988.56
8463,Fes,72,Standard,1,74.52
8464,Tanger,47,Premium,51,606.63
8465,Tanger,32,Standard,46,338.69
8466,Tanger,67,Famille,25,67.73
8467,Meknes,52,Basic,57,877.7
8468,Tetouan,69,Standard,27,669.7
8469,Casablanca,62,Standard,2,241.08
8470,Agadir,22,Standard,53,654.03
8471,Tanger,59,Standard,9,607.89
8472,Tanger,45,Premium,40,894.52
8473,Meknes,72,Famille,56,733.12
8474,Tetouan,70,Basic,48,522.42
8475,Casablanca,45,Basic,2,522.78
8476,Oujda,24,Premium,51,276.63
8477,Tetouan,20,Basic,51,312.89
8478,Meknes,23,Famille,20,896.15
8479,Agadir,30,Famille,36,464.8
8480,Oujda,33,Famille,28,226.14
8481,Rabat,40,Famille,46,514.3
8482,Agadir,71,Basic,48,357.78
8483,Tanger,71,Famille,28,164.84
8484,Fes,36,Famille,20,112.72
8485,Fes,49,Premium,57,271.17
8486,Rabat,34,Basic,47,746.31
8487,Kenitra,50,Famille,12,446.35
8488,Agadir,61,Standard,6,650.34
8489,Fes,31,Standard,37,875.04
8490,Kenitra,75,Standard,8,347.34
8491,Casablanca,18,Famille,45,830.09
8492,Marrakech,73,Standard,43,710.24
8493,Agadir,63,Premium,33,294.64
8494,Tanger,44,Famille,60,804.32
8495,Rabat,41,Premium,8,746.38
8496,Tetouan,59,Famille,25,55.71
8497,Tanger,44,Standard,37,129.29
8498,Rabat,43,Premium,24,467.16
8499,Oujda,49,Famille,49,822.86
8500,Tanger,70,Famille,47,460.37
8501,Oujda,73,Premium,31,973.03
8502,Casablanca,53,Premium,9,57.0
8503,Tanger,72,Standard,38,463.0
8504,Tanger,74,Premium,60,224.79
8505,Tetouan,41,Basic,19,593.57
8506,Kenitra,51,Famille,34,176.64
8507,Kenitra,50,Famille,10,493.62
8508,Agadir,65,Premium,10,207.28
8509,Oujda,22,Premium,45,87.56
8510,Meknes,28,Famille,51,694.47
8511,Kenitra,45,Premium,3,107.62
8512,Tetouan,26,Premium,27,866.8
8513,Oujda,30,Basic,16,203.12
8514,Rabat,34,Standard,4,233.28
8515,Kenitra,62,Standard,37,828.72
8516,Marrakech,33,Basic,58,124.03
8517,Rabat,69,Premium,43,69.38
8518,Tanger,34,Premium,22,545.92
8519,Tanger,41,Standard,45,324.07
8520,Fes,54,Famille,7,375.42
8521,Agadir,30,Famille,39,483.59
8522,Agadir,40,Famille,46,955.01
8523,Marrakech,38,Basic,60,479.41
8524,Meknes,74,Standard,42,525.59
8525,Rabat,60,Standard,22,380.64
8526,Oujda,45,Famille,57,284.07
8527,Marrakech,69,Premium,46,889.96
8528,Kenitra,45,Premium,5,489.78
8529,Kenitra,27,Premium,44,416.72
8530,Casablanca,62,Basic,39,632.99
8531,Meknes,25,Famille,9,299.55
8532,Oujda,56,Premium,41,496.0
8533,Fes,55,Standard,26,810.62
8534,Kenitra,36,Standard,28,547.95
8535,Tanger,71,Basic,32,966.8
8536,Tetouan,30,Famille,31,585.36
8537,Meknes,74,Basic,6,821.02
8538,Casablanca,26,Famille,53,122.22
8539,Casablanca,61,Premium,55,733.28
8540,Fes,71,Basic,13,562.03
8541,Tetouan,28,Basic,59,171.18
8542,Tanger,58,Basic,37,88.39
8543,Agadir,75,Premium,47,805.68
8544,Fes,70,Premium,53,985.91
8545,Agadir,44,Standard,10,82.87
8546,Oujda,39,Famille,27,255.21
8547,Marrakech,56,Standard,44,384.17
8548,Kenitra,27,Premium,13,744.2
8549,Oujda,26,Premium,16,688.92
8550,Rabat,35,Basic,16,99.97
8551,Tetouan,38,Premium,55,614.54
8552,Kenitra,71,Premium,5,687.93
8553,Fes,21,Standard,57,317.93
8554,Agadir,30,Premium,4,512.47
8555,Tanger,18,Standard,48,872.76
8556,Fes,50,Basic,55,604.04
8557,Meknes,56,Famille,2,181.73
8558,Agadir,18,Premium,60,797.35
8559,Rabat,19,Basic,30,509.01
8560,Kenitra,29,Standard,44,361.12
8561,Marrakech,26,Famille,31,647.12
8562,Marrakech,49,Famille,23,374.99
8563,Tetouan,43,Basic,29,169.91
8564,Tanger,48,Standard,22,353.47
8565,Kenitra,24,Premium,30,939.73
8566,Fes,42,Famille,28,149.47
8567,Marrakech,55,Standard,52,782.3
8568,Fes,56,Premium,12,488.54
8569,Casablanca,71,Standard,5,377.46
8570,Rabat,31,Premium,54,860.31
8571,Marrakech,54,Basic,28,198.72
8572,Meknes,72,Premium,33,220.89
8573,Agadir,69,Famille,31,228.5
8574,Meknes,22,Standard,39,870.62
8575,Casablanca,32,Famille,59,155.33
8576,Meknes,25,Standard,29,378.31
8577,Marrakech,54,Premium,21,487.86
8578,Rabat,36,Standard,6,799.28
8579,Rabat,44,Standard,12,80.92
8580,Oujda,72,Premium,39,133.4
8581,Casablanca,63,Premium,54,287.86
8582,Oujda,34,Standard,26,302.69
8583,Agadir,31,Standard,48,788.23
8584,Oujda,55,Basic,17,188.99
8585,Casablanca,58,Basic,30,646.79
8586,Fes,74,Famille,26,730.91
8587,Marrakech,38,Standard,30,532.18
8588,Kenitra,75,Famille,59,567.1
8589,Tetouan,24,Basic,39,919.2
8590,Marrakech,52,Premium,14,86.52
8591,Casablanca,55,Basic,58,106.0
8592,Oujda,31,Standard,22,537.76
8593,Oujda,59,Famille,60,472.65
8594,Tanger,36,Famille,24,572.95
8595,Rabat,48,Standard,36,674.17
8596,Tetouan,59,Basic,16,323.83
8597,Oujda,58,Standard,15,223.62
8598,Agadir,70,Famille,23,665.08
8599,Oujda,72,Premium,53,781.66
8600,Tanger,36,Famille,48,239.66
8601,Rabat,47,Premium,32,242.81
8602,Rabat,70,Premium,7,797.23
8603,Tetouan,43,Famille,23,717.45
8604,Meknes,41,Famille,21,798.62
8605,Casablanca,20,Standard,46,256.98
8606,Tanger,27,Standard,37,849.86
8607,Agadir,51,Premium,41,181.69
8608,Casablanca,54,Standard,12,971.22
8609,Fes,38,Basic,47,301.29
8610,Tanger,48,Premium,54,733.33
8611,Tetouan,59,Standard,15,509.44
8612,Oujda,20,Premium,5,319.5
8613,Oujda,37,Standard,4,224.64
8614,Tetouan,20,Basic,15,799.57
8615,Fes,29,Standard,8,64.33
8616,Marrakech,41,Standard,20,896.87
8617,Marrakech,56,Standard,11,625.99
8618,Tanger,20,Basic,46,988.79
8619,Agadir,54,Famille,58,175.43
8620,Agadir,19,Famille,52,459.89
8621,Meknes,69,Premium,13,622.28
8622,Kenitra,47,Standard,43,997.79
8623,Agadir,66,Famille,26,484.01
8624,Meknes,19,Basic,29,529.49
8625,Agadir,37,Famille,28,980.51
8626,Oujda,56,Premium,45,582.91
8627,Oujda,61,Basic,44,968.37
8628,Agadir,31,Famille,33,199.83
8629,Tanger,75,Basic,34,359.63
8630,Meknes,29,Premium,51,650.55
8631,Fes,54,Famille,51,224.14
8632,Oujda,54,Standard,14,815.83
8633,Fes,38,Famille,48,822.89
8634,Tetouan,33,Premium,46,835.51
8635,Oujda,52,Standard,31,961.9
8636,Agadir,47,Standard,13,790.91
8637,Marrakech,34,Premium,57,882.91
8638,Oujda,44,Famille,7,92.67
8639,Rabat,37,Famille,6,568.5
8640,Oujda,73,Famille,11,526.05
8641,Kenitra,42,Famille,40,967.62
8642,Agadir,34,Premium,57,67.06
8643,Marrakech,61,Premium,6,543.13
8644,Oujda,57,Premium,27,809.0
8645,Marrakech,60,Premium,18,93.7
8646,Kenitra,52,Standard,45,671.99
8647,Rabat,52,Standard,35,75.28
8648,Oujda,55,Standard,18,494.47
8649,Meknes,22,Standard,42,839.95
8650,Marrakech,49,Famille,39,969.97
8651,Marrakech,58,Basic,6,786.1
8652,Fes,28,Basic,5,415.28
8653,Rabat,50,Premium,12,78.53
8654,Fes,33,Basic,24,193.31
8655,Rabat,30,Standard,53,833.67
8656,Marrakech,61,Basic,19,778.62
8657,Meknes,53,Standard,6,208.56
8658,Casablanca,29,Standard,8,570.8
8659,Oujda,48,Standard,3,841.06
8660,Fes,57,Premium,39,66.26
8661,Marrakech,24,Famille,32,652.82
8662,Oujda,75,Basic,1,713.2
8663,Rabat,59,Basic,30,406.41
8664,Tanger,71,Standard,53,768.87
8665,Agadir,72,Premium,34,275.54
8666,Marrakech,68,Famille,8,403.08
8667,Rabat,38,Premium,47,517.17
8668,Oujda,57,Basic,8,490.94
8669,Casablanca,75,Famille,1,175.71
8670,Fes,52,Standard,58,80.52
8671,Agadir,21,Basic,40,274.54
8672,Kenitra,18,Standard,19,644.74
8673,Meknes,59,Basic,12,844.51
8674,Fes,25,Famille,43,696.2
8675,Casablanca,41,Standard,12,301.03
8676,Rabat,52,Standard,9,698.08
8677,Tanger,29,Famille,25,201.17
8678,Fes,59,Basic,57,204.82
8679,Marrakech,25,Basic,28,492.96
8680,Tanger,64,Premium,11,551.68
8681,Marrakech,28,Famille,32,694.65
8682,Rabat,65,Basic,26,472.64
8683,Rabat,25,Famille,60,493.87
8684,Kenitra,44,Standard,39,55.71
8685,Tanger,24,Premium,13,530.84
8686,Agadir,66,Standard,28,469.3
8687,Casablanca,28,Standard,3,633.05
8688,Agadir,23,Famille,44,815.57
8689,Tanger,31,Basic,19,947.15
8690,Casablanca,41,Standard,5,626.92
8691,Agadir,67,Basic,4,680.51
8692,Casablanca,46,Premium,51,352.74
8693,Kenitra,34,Premium,11,569.36
8694,Oujda,49,Famille,4,270.05
8695,Tetouan,50,Premium,28,478.48
8696,Tetouan,21,Basic,36,671.3
8697,Marrakech,19,Famille,26,307.97
8698,Agadir,71,Basic,22,936.08
8699,Marrakech,38,Premium,46,900.01
8700,Rabat,49,Standard,29,207.65
8701,Meknes,46,Standard,60,737.83
8702,Kenitra,29,Basic,8,853.41
8703,Kenitra,33,Standard,1,391.96
8704,Rabat,66,Standard,5,834.1
8705,Agadir,19,Famille,58,234.67
8706,Oujda,52,Basic,5,890.51
8707,Meknes,20,Premium,2,218.83
8708,Casablanca,43,Premium,5,111.84
8709,Tetouan,58,Premium,55,952.42
8710,Rabat,64,Basic,30,95.57
8711,Oujda,35,Premium,52,863.92
8712,Meknes,45,Famille,13,648.22
8713,Rabat,28,Premium,54,102.21
8714,Meknes,19,Premium,41,331.87
8715,Rabat,33,Basic,37,108.32
8716,Rabat,24,Premium,53,912.35
8717,Oujda,49,Famille,30,466.03
8718,Rabat,55,Premium,9,303.58
8719,Oujda,65,Basic,7,508.74
8720,Meknes,27,Basic,29,450.06
8721,Tanger,22,Famille,56,949.25
8722,Casablanca,26,Standard,43,244.35
8723,Casablanca,34,Premium,15,339.07
8724,Kenitra,73,Standard,29,486.43
8725,Fes,38,Standard,47,190.33
8726,Meknes,40,Standard,35,303.38
8727,Meknes,53,Famille,51,272.93
8728,Kenitra,49,Standard,30,958.45
8729,Meknes,56,Standard,14,646.19
8730,Tanger,62,Famille,58,699.24
8731,Casablanca,28,Premium,2,898.57
8732,Meknes,33,Famille,43,451.5
8733,Meknes,69,Premium,50,413.92
8734,Kenitra,36,Premium,9,692.46
8735,Marrakech,55,Standard,21,735.69
8736,Oujda,68,Premium,9,723.61
8737,Meknes,22,Famille,43,480.28
8738,Fes,68,Standard,31,285.48
8739,Marrakech,71,Standard,55,345.15
8740,Casablanca,42,Standard,4,858.49
8741,Oujda,45,Standard,16,305.66
8742,Casablanca,25,Premium,45,882.65
8743,Rabat,41,Famille,45,235.43
8744,Tanger,29,Famille,14,430.09
8745,Kenitra,53,Famille,12,891.55
8746,Marrakech,41,Famille,3,318.15
8747,Agadir,41,Premium,52,729.77
8748,Agadir,31,Premium,56,324.97
8749,Fes,23,Basic,7,492.83
8750,Agadir,74,Premium,19,991.05
8751,Tanger,48,Premium,11,776.04
8752,Rabat,58,Premium,12,862.48
8753,Agadir,42,Standard,33,153.18
8754,Tanger,22,Standard,40,154.68
8755,Oujda,35,Famille,42,628.93
8756,Agadir,60,Famille,19,218.13
8757,Meknes,74,Famille,12,289.53
8758,Marrakech,38,Standard,42,911.04
8759,Meknes,51,Famille,24,775.44
8760,Meknes,69,Basic,24,276.87
8761,Casablanca,21,Famille,21,818.04
8762,Agadir,41,Basic,52,551.58
8763,Agadir,48,Standard,59,702.0
8764,Marrakech,21,Premium,30,821.13
8765,Kenitra,28,Premium,21,752.14
8766,Rabat,19,Basic,9,287.44
8767,Agadir,75,Standard,48,503.48
8768,Oujda,28,Premium,14,756.54
8769,Rabat,35,Famille,1,453.49
8770,Meknes,42,Basic,47,74.16
8771,Meknes,58,Famille,16,761.45
8772,Agadir,56,Basic,57,820.45
8773,Rabat,51,Famille,39,956.96
8774,Casablanca,42,Premium,1,452.5
8775,Agadir,46,Basic,23,601.24
